Timestamp,Telemetry_Gap_ms,Mean_Gap_ms,Max_Gap_ms
2026-08-21T23:03:08.104280,0.140,2.507,37.426
2026-08-21T23:03:08.104461,0.180,2.507,37.426
2026-08-21T23:03:08.106777,2.311,2.497,37.426
2026-08-21T23:03:08.106948,0.176,2.497,37.426
2026-08-21T23:03:08.107080,0.136,2.497,37.426
2026-08-21T23:03:08.108295,1.212,2.497,37.426
2026-08-21T23:03:08.108441,0.148,2.497,37.426
2026-08-21T23:03:08.110718,2.274,2.497,37.426
2026-08-21T23:03:08.110851,0.137,2.497,37.426
2026-08-21T23:03:08.110979,0.128,2.497,37.426
2026-08-21T23:03:08.111105,0.126,2.497,37.426
2026-08-21T23:03:08.148883,37.707,2.500,37.707
2026-08-21T23:03:08.149110,0.281,2.500,37.707
2026-08-21T23:03:08.149260,0.163,2.500,37.707
2026-08-21T23:03:08.150492,1.229,2.500,37.707
2026-08-21T23:03:08.150638,0.150,2.499,37.707
2026-08-21T23:03:08.152937,2.295,2.489,37.707
2026-08-21T23:03:08.153079,0.146,2.489,37.707
2026-08-21T23:03:08.154310,1.221,2.499,37.707
2026-08-21T23:03:08.154465,0.162,2.500,37.707
2026-08-21T23:03:08.154600,0.137,2.500,37.707
2026-08-21T23:03:08.156951,2.341,2.521,37.707
2026-08-21T23:03:08.157117,0.172,2.511,37.707
2026-08-21T23:03:08.157284,0.170,2.510,37.707
2026-08-21T23:03:08.158498,1.214,2.521,37.707
2026-08-21T23:03:08.158632,0.138,2.521,37.707
2026-08-21T23:03:08.160929,2.291,2.488,37.707
2026-08-21T23:03:08.161064,0.140,2.488,37.707
2026-08-21T23:03:08.161189,0.127,2.488,37.707
2026-08-21T23:03:08.161309,0.120,2.488,37.707
2026-08-21T23:03:08.161429,0.121,2.488,37.707
2026-08-21T23:03:08.198995,37.550,2.497,37.707
2026-08-21T23:03:08.199150,0.161,2.496,37.707
2026-08-21T23:03:08.199287,0.140,2.496,37.707
2026-08-21T23:03:08.200518,1.228,2.496,37.707
2026-08-21T23:03:08.200680,0.148,2.495,37.707
2026-08-21T23:03:08.203003,2.334,2.517,37.707
2026-08-21T23:03:08.203152,0.153,2.496,37.707
2026-08-21T23:03:08.204372,1.217,2.506,37.707
2026-08-21T23:03:08.204521,0.152,2.506,37.707
2026-08-21T23:03:08.204667,0.137,2.506,37.707
2026-08-21T23:03:08.207068,2.392,2.528,37.707
2026-08-21T23:03:08.207254,0.198,2.507,37.707
2026-08-21T23:03:08.207431,0.182,2.506,37.707
2026-08-21T23:03:08.208678,1.230,2.517,37.707
2026-08-21T23:03:08.208836,0.174,2.506,37.707
2026-08-21T23:03:08.211129,2.295,2.495,37.707
2026-08-21T23:03:08.211267,0.141,2.495,37.707
2026-08-21T23:03:08.211391,0.126,2.495,37.707
2026-08-21T23:03:08.211509,0.120,2.494,37.707
2026-08-21T23:03:08.211629,0.120,2.494,37.707
